     lat_deg     lon_deg    depth_km   length_km    width_km  slp_strk_m  slp_ddip_m    slp_am_m  strike_deg     dip_deg    rake_deg sig_stk_MPa sig_ddi_MPa sig_nrm_MPa
     34.7375     97.6088     15.0444      1.7541      1.8888      0.0018     -0.0022      0.0028    101.4654     69.1218     50.0000     -0.7570      0.8155     -0.0376
     34.7316     97.6070     16.8086      1.7542      1.8888      0.0003      0.0004      0.0005    101.4656     69.0170    -50.0000     -0.4982      0.4897     -0.0334
     34.7256     97.6053     18.5715      1.7543      1.8888      0.0014     -0.0017      0.0022    101.4658     68.9122     50.0000     -0.3457      0.3016     -0.0294
     34.7197     97.6035     20.3331      1.7544      1.8888      0.0003     -0.0003      0.0004    101.4660     68.8075     50.0000     -0.2893      0.2513     -0.0258
     34.7137     97.6017     22.0936      1.7546      1.8888      0.0004      0.0005      0.0007    101.4662     68.7028    -50.0000     -0.2329      0.2139     -0.0226
     34.7077     97.5999     23.8527      1.7547      1.8888      0.0001     -0.0002      0.0002    101.4664     68.5983     50.0000     -0.2004      0.1624     -0.0198
     34.7017     97.5981     25.6106      1.7548      1.8888      0.0001      0.0001      0.0002    101.4666     68.4938    -50.0000     -0.1721      0.1412     -0.0174
     34.6956     97.5963     27.3673      1.7549      1.8888      0.0006     -0.0007      0.0009    101.4668     68.3894     50.0000     -0.1471      0.0928     -0.0153
     34.6895     97.5944     29.1226      1.7551      1.8888      0.0032      0.0038      0.0050    101.4670     68.2850    -50.0000     -0.0855      0.1634     -0.0136
     34.7803     97.6428      0.8874      1.9914      1.8887      0.0460      0.0548      0.0716    100.9588     69.9708    -50.0000     -1.9653     -0.0906     -0.4761
     34.7747     97.6411      2.6611      1.9915      1.8887      0.1123      0.1264      0.1691    100.9590     69.8654    -48.3699     -2.3056      2.0996     -0.1008
     34.7690     97.6394      4.4338      1.9916      1.8887      0.3469     -0.0215      0.3476    100.9592     69.7600      3.5520     -0.6571      1.2119     -0.0361
     34.7633     97.6376      6.2053      1.9918      1.8887      0.4686     -0.2575      0.5346    100.9594     69.6548     28.7888      0.0735     -0.6797     -0.0347
     34.7575     97.6359      7.9755      1.9919      1.8887      0.4093     -0.3951      0.5689    100.9596     69.5496     43.9915     -0.3621     -1.7374     -0.0368
